OBJECTID,Field1,precinct,X,Y,black,blackpct,white,whitepct,black_edudiff,black_edudiff_se,white_edudiff,white_edudiff_se,edu_dif,pop18,coef_linquad_white,coef_quad_white,coef_lin_white,sig_linquad_white,sig_quad_white,sig_lin_white,fscore_white,fscore_sig_white,coef_linquad_black,coef_quad_black,coef_lin_black,sig_linquad_black,sig_quad_black,sig_lin_black,fscore_black,fscore_sig_black,coef_all_lin,coef_all_linquad,in_elipse
-1,120,2500009A,-118.321829865490997,33.903528694754598,707,0.703482587064677,147,0.146268656716418,0.039895910815587,15.150344373710499,0.001879485098730,4.289695654793640,0.028634779854292,1005,0.018228970709577,0.000625717485223,0.019789208617137,0.083308742407256,0.879949865957520,0.000000000000000,49.224626899714202,0.000000000000000,0.010678817585736,-0.003884341144425,0.001883614884222,0.128140895241744,0.198144465221978,0.237373428353800,1.527493631905020,0.217381656421390,0.011707550166322,0.052907472266210,0
-1,121,2500012A,-118.312013752772998,33.897245599015200,188,0.121919584954604,424,0.274967574578470,0.075558770866704,6.108310246782430,-0.008091102249502,4.527779124834550,0.000196734212079,1542,0.014457135677059,0.001876416157112,0.019388108691600,0.162470936016227,0.627821777555372,0.000000000000000,52.120912052223098,0.000000000000000,0.011081652961869,-0.003930389492267,0.001733983324559,0.110858266089381,0.167820449451820,0.259931155694131,1.587313483038940,0.204781981650327,0.011904136928054,0.051912777337867,0
-1,122,2500019A,-118.301551264864003,33.897500196318198,343,0.159386617100372,378,0.175650557620818,0.061472366486170,5.963369158787570,-0.000500337463257,3.930935065304430,-0.008524411543207,2152,0.011815886634283,0.002928819748113,0.019752617067542,0.264708593236989,0.446189462776116,0.000000000000000,53.555625288026903,0.000000000000000,0.011779472876917,-0.004294915971654,0.001397464920926,0.087856986006721,0.122933363893524,0.359540280282826,1.611301621479620,0.199937245762670,0.010605357763744,0.046083251676153,1
-1,123,2500020A,-118.305504519384996,33.898162267539199,405,0.189163942083139,547,0.255488089677721,0.080732345175001,6.252292966172470,0.012290239724795,4.359350745852680,0.028572514153273,2141,0.012899303066599,0.002563470690353,0.019745536320535,0.221779292488249,0.509510822511350,0.000000000000000,53.002489495549199,0.000000000000000,0.011469291992131,-0.004171380812985,0.001495589451396,0.098080089326706,0.140133285751023,0.330205608095461,1.563936894535990,0.209616264740739,0.010959552291877,0.047789420335300,0
-1,124,2500021A,-118.295638861729003,33.904904657651301,567,0.332161687170475,372,0.217926186291740,0.094077256950320,7.119251353456340,0.010241862485196,4.787641162497490,0.027449786975046,1707,0.009132744819455,0.004318452117023,0.020704097619701,0.405045905171540,0.283092819814628,0.000000000000000,52.748331846609503,0.000000000000000,0.011041401599057,-0.004335061251935,0.000876518283502,0.108085264238847,0.128800814325002,0.573403553016961,1.313286912869570,0.269211739160405,0.007939368157036,0.035672123385506,1
-1,125,2500023A,-118.295240351982002,33.897621715323801,245,0.106940200785683,480,0.209515495416849,0.073858024089419,5.568933072606550,0.032497214919012,3.770607610760980,0.041460055096419,2291,0.010133404696762,0.003522508530647,0.019860362267262,0.342915391155665,0.354754520031718,0.000000000000000,54.110589249919201,0.000000000000000,0.012191254132903,-0.004491971793515,0.001206743467383,0.074556511252698,0.099420343268190,0.425336617611385,1.677160088893450,0.187218105472917,0.009747255541984,0.042191675003443,1
-1,126,2500026A,-118.295438666097994,33.888330188198097,157,0.084590517241379,472,0.254310344827586,0.072842088275124,5.973224940345640,0.011621537761840,4.732221231149580,-0.014366408724328,1856,0.009677045251494,0.003154208152106,0.018692529695469,0.350517739052237,0.377201886091995,0.000000000000000,54.852514648258101,0.000000000000000,0.013098761584380,-0.004491621407398,0.001530582914391,0.055826592435297,0.083811550423788,0.295521246525662,2.044622859376390,0.129752287171873,0.011509515518451,0.049638475944654,0
-1,127,2500028A,-118.295640694756997,33.882335514433997,121,0.060682046138415,503,0.252256770310933,0.074027279676572,6.164814445185260,0.011435460320346,4.047880076495500,0.016916916916917,1994,0.008351222171007,0.003282789355718,0.017935372428420,0.411696314548524,0.339164931947152,0.000000000000000,54.918655149835601,0.000000000000000,0.013459740391289,-0.004423803000558,0.001687628426815,0.050269893310481,0.079981350888338,0.238712559427600,2.229948381958990,0.107853511591867,0.012341552180311,0.053470251195991,0
-1,128,2500041A,-118.294342330857006,33.912635212421101,439,0.304016620498615,134,0.092797783933518,0.058126493683929,6.635675975791590,0.005900640665674,4.242625603942430,0.018425213449984,1444,0.006092909571157,0.005876107614430,0.021399383275999,0.589962846170916,0.168007440080955,0.000000000000000,50.468311199713803,0.000000000000000,0.009350113811012,-0.003991256504748,0.000357409694965,0.177142752004630,0.182191882570235,0.823111944670991,0.915571939012386,0.400488092233268,0.005159487643267,0.026455153110546,1
-1,129,2500046A,-118.317236254419001,33.914283971914898,674,0.846733668341708,41,0.051507537688442,0.099050859346346,23.087821730023599,0.016720676358297,4.210928612009770,0.091476407914764,796,0.017278755796516,0.001711584445700,0.021420190968530,0.136759581945413,0.716306281594062,0.000000000000000,47.043601563983202,0.000000000000000,0.010214265768215,-0.004216875749249,0.001212108479498,0.154674507541910,0.197181932310900,0.466899377298442,1.097103017236340,0.334076858050250,0.008138955422154,0.044721995053612,1
-1,130,2500061A,-118.300075097163003,33.908623783502598,176,0.125714285714286,552,0.394285714285714,0.087008656245026,5.776185838624730,0.095391258962910,5.634570407557710,0.097715641919454,1400,0.009714988177194,0.004376025247285,0.021112252031288,0.384928226467203,0.299455153532281,0.000000000000000,51.421252949422403,0.000000000000000,0.010331749299811,-0.004180783411189,0.000820132164221,0.138504360226027,0.161282750009664,0.606201888672063,1.114946161304340,0.328176475088645,0.007444279898888,0.035073272341758,1
-1,131,2700001A,-118.347759714285999,33.928916077117599,589,0.320108695652174,287,0.155978260869565,0.051316216872751,6.870942360138780,0.005487666022410,4.297753928124280,0.009608446318028,1840,0.053411142722564,-0.015944511693124,0.019008864247062,0.000034430690871,0.006456681480029,0.000000000000051,32.668959764128203,0.000000000000012,0.014219626472956,-0.006047138858553,0.001935209797884,0.081712944167860,0.122751613844877,0.290560517929202,1.751459372940230,0.173838541999843,0.007035909059904,0.067372729581265,1
-1,132,2700003A,-118.348465361739002,33.925746267826099,346,0.230820547031354,385,0.256837891927952,0.111949433180229,6.374496935140250,0.062849657760503,4.258788821054390,0.118160514264829,1499,0.049043581952967,-0.013763276404123,0.019061611899060,0.000073701612581,0.013330939836696,0.000000000000006,34.122914659142403,0.000000000000003,0.013216501035854,-0.005379328852785,0.002119175708967,0.101537072307862,0.158284121486370,0.241063049184145,1.684240182641870,0.185899904261034,0.008390173697883,0.067544687790540,1
-1,133,2700004A,-118.347656749999999,33.921635703781497,247,0.196656050955414,359,0.285828025477707,0.066884241131033,5.723806934803440,-0.016588625415446,4.543144630573650,0.007302912092897,1256,0.042649719044204,-0.010623810691258,0.019178583229994,0.000292355308283,0.041739298265831,0.000000000000000,36.168021365908899,0.000000000000000,0.011961847991243,-0.004633103162080,0.002250033190641,0.130339949252599,0.207506400926707,0.204584863806308,1.600564796847280,0.202091344853855,0.009752239903541,0.066849367178376,1
-1,134,2700006A,-118.347674014423006,33.918506852564100,381,0.270212765957447,426,0.302127659574468,0.101418648310339,6.006201753049560,0.059611189834051,5.147125231299590,0.080483423158582,1410,0.038727826518122,-0.008821074241273,0.019033952040916,0.000617075305267,0.075231325276041,0.000000000000000,37.407911358556802,0.000000000000000,0.011017175154381,-0.004073722863253,0.002356186071172,0.156461190659289,0.252889599901824,0.177390345915884,1.564696255768450,0.209457447582792,0.010717120648759,0.066454716452994,1
-1,135,2700009A,-118.358485782493005,33.925372877984103,376,0.248184818481848,456,0.300990099009901,0.053521345474743,5.859397587560970,-0.058932709667467,5.409964364926680,-0.012489194908939,1515,0.055934645986253,-0.017705930212880,0.017407009104645,0.000001968641080,0.000805419078976,0.000000000000340,32.711668729259202,0.000000000000012,0.013731337849271,-0.005219718348071,0.002599955555119,0.090282790977540,0.158896989653225,0.150194432830649,2.029929774683990,0.131668122928308,0.009640125424753,0.074952532167627,1
-1,136,2700010A,-118.356975340497996,33.921573213800897,363,0.212032710280374,678,0.396028037383178,0.063756200249803,6.332516411698430,-0.079700511064873,7.066229571762710,-0.020917221964865,1712,0.048339393504877,-0.013922094417177,0.017737634054475,0.000018116156886,0.005501623556196,0.000000000000016,34.024839961682403,0.000000000000003,0.012143532384772,-0.004412068350402,0.002649285696265,0.126562619429427,0.220344447586081,0.135764863165835,1.865690802846340,0.155111150946884,0.010695157784874,0.073477760348346,0
-1,137,2700014A,-118.339476526316005,33.927052789473699,386,0.217587373167982,355,0.200112739571590,0.057227327188611,6.142054956633990,-0.008517705941952,3.926647585660070,0.001277791975466,1774,0.041640625386691,-0.009746941222056,0.020309406344778,0.001305898874868,0.092994374045660,0.000000000000001,34.950658513801201,0.000000000000001,0.013162459153671,-0.005755565696253,0.001602025907436,0.100165800588327,0.138253881139659,0.375445426030108,1.492966235096870,0.225004357099103,0.006608782069859,0.061940649000591,1
-1,138,2700016A,-118.347718483332997,33.911169766666703,255,0.175498967653131,555,0.381968341362698,0.060169606834800,5.902036598864080,-0.077687428861330,6.447159720846650,-0.033996138203032,1453,0.031082518992752,-0.005538068107686,0.018402487913491,0.002690652180528,0.210814590602185,0.000000000000000,39.722713506431198,0.000000000000000,0.009069022225022,-0.002966386169097,0.002543932302609,0.224081344942155,0.369225132340617,0.130395373368912,1.548240585882240,0.212926218226165,0.012558937758055,0.065847061727675,0
-1,139,2700017A,-118.348572403846006,33.908153596153802,168,0.124907063197026,580,0.431226765799257,0.075091494590977,5.999470283459810,-0.047320461004372,5.517219708028960,-0.007707228759860,1345,0.028323772915691,-0.004486203148338,0.017955731502529,0.004564418883868,0.288546945449379,0.000000000000000,40.048219175088803,0.000000000000000,0.008270487239194,-0.002527340314616,0.002623992187003,0.259739403549152,0.429604216855377,0.112933762174110,1.569474653349710,0.208460826693403,0.013213222013347,0.066032018446614,0
-1,140,2700018A,-118.346106453608002,33.905073319587601,286,0.192982456140351,556,0.375168690958165,0.092516423604241,5.625670624904770,-0.003387841574356,6.528216030327720,0.027915439680146,1482,0.024976485806087,-0.003034486704042,0.017860552050421,0.010640781938213,0.457105821805910,0.000000000000000,41.480050558032900,0.000000000000000,0.007842489159542,-0.002323287230830,0.002593888690663,0.276830133262894,0.454987709015416,0.110954443066969,1.550524414763460,0.212441383051725,0.013570120790437,0.064345775625722,0
